time,lat,lon
2024-07-11T10:04:18.501809873Z,{"lat":10.741451829681862,"lon":106.63322894843913}
2024-07-11T10:04:19.501843785Z,{"lat":10.741458241837789,"lon":106.63323665979004}
2024-07-11T10:04:20.494310324Z,{"lat":10.741467755297888,"lon":106.63323976109422}
2024-07-11T10:04:21.513911841Z,{"lat":10.741480118605066,"lon":106.63323967727518}
2024-07-11T10:04:22.534079658Z,{"lat":10.741493990654815,"lon":106.6332423594842}
2024-07-11T10:04:23.53367907Z,{"lat":10.741505306224097,"lon":106.63324386822677}
2024-07-11T10:04:24.543820424Z,{"lat":10.741516663702894,"lon":106.63324294621742}
2024-07-11T10:04:25.543552656Z,{"lat":10.741528775552977,"lon":106.63324009637034}
2024-07-11T10:04:26.564122044Z,{"lat":10.741542521874178,"lon":106.63323598923779}
2024-07-11T10:04:27.573877109Z,{"lat":10.741556813019086,"lon":106.63323313939071}
2024-07-11T10:04:28.592059316Z,{"lat":10.74156850577401,"lon":106.6332320497433}
2024-07-11T10:04:29.596128111Z,{"lat":10.741581497723926,"lon":106.63323163064814}
2024-07-11T10:04:30.594550122Z,{"lat":10.741595663140286,"lon":106.63323121155298}
2024-07-11T10:04:31.598337674Z,{"lat":10.741607523533274,"lon":106.63323280411458}
2024-07-11T10:04:32.60400498Z,{"lat":10.741619509654809,"lon":106.63323372612393}
2024-07-11T10:04:33.623968172Z,{"lat":10.741633549342621,"lon":106.63323372612393}
2024-07-11T10:04:34.633654212Z,{"lat":10.741648217673172,"lon":106.63323414521909}
2024-07-11T10:04:35.633586017Z,{"lat":10.741661754446794,"lon":106.63323515104747}
2024-07-11T10:04:36.653614198Z,{"lat":10.741672315644792,"lon":106.63323992873228}
2024-07-11T10:04:37.663783404Z,{"lat":10.741680194633773,"lon":106.63324872973061}
2024-07-11T10:04:38.692273136Z,{"lat":10.74168467895197,"lon":106.63325878801442}
2024-07-11T10:04:39.673778281Z,{"lat":10.741689582365325,"lon":106.63327085795498}
2024-07-11T10:04:40.692252167Z,{"lat":10.741694611507228,"lon":106.63328376608587}
2024-07-11T10:04:41.68384361Z,{"lat":10.741701652305892,"lon":106.63329457874096}
2024-07-11T10:04:42.673929106Z,{"lat":10.741710243756643,"lon":106.63330497230089}
2024-07-11T10:04:43.691907489Z,{"lat":10.741719086664489,"lon":106.63331788043178}
2024-07-11T10:04:44.692209977Z,{"lat":10.741729103038779,"lon":106.63332919600106}
2024-07-11T10:04:45.694651975Z,{"lat":10.74174041860806,"lon":106.63333866755164}
2024-07-11T10:04:46.693692032Z,{"lat":10.741751566539278,"lon":106.63334612744546}
2024-07-11T10:04:47.693889774Z,{"lat":10.741761708642116,"lon":106.63335174332059}
2024-07-11T10:04:48.694947329Z,{"lat":10.741770425821414,"lon":106.63335844884313}
2024-07-11T10:04:49.713903677Z,{"lat":10.741780567924252,"lon":106.63336783657468}
2024-07-11T10:04:50.713790391Z,{"lat":10.741789452741614,"lon":106.63337512883044}
2024-07-11T10:04:51.72184714Z,{"lat":10.741795571530929,"lon":106.63338384600974}
2024-07-11T10:04:52.713680002Z,{"lat":10.741799133839777,"lon":106.63339759233094}
2024-07-11T10:04:53.71447913Z,{"lat":10.741794523793033,"lon":106.63341226066149}
2024-07-11T10:04:54.713967956Z,{"lat":10.741786016161313,"lon":106.6334255040685}
2024-07-11T10:04:55.724161005Z,{"lat":10.741777843805721,"lon":106.63343681963778}
2024-07-11T10:04:56.72386755Z,{"lat":10.74177511968719,"lon":106.63345358344412}
2024-07-11T10:04:57.74180278Z,{"lat":10.741773317578009,"lon":106.63347336473561}
2024-07-11T10:04:58.731795911Z,{"lat":10.741772227930596,"lon":106.63349004472292}
2024-07-11T10:04:59.734228085Z,{"lat":10.741767953159979,"lon":106.63350672471023}
2024-07-11T10:05:00.749732317Z,{"lat":10.741764642308226,"lon":106.63352164449788}
2024-07-11T10:05:01.731637557Z,{"lat":10.741763217384687,"lon":106.63353522318101}
2024-07-11T10:05:02.732036097Z,{"lat":10.741763636479845,"lon":106.6335446947316}
2024-07-11T10:05:03.734080946Z,{"lat":10.741766402507892,"lon":106.63354938859737}
2024-07-11T10:05:04.742182195Z,{"lat":10.741770551549962,"lon":106.63355207080639}
2024-07-11T10:05:05.7340548Z,{"lat":10.741780945109895,"lon":106.63355751904345}
2024-07-11T10:05:06.764010347Z,{"lat":10.741793308417073,"lon":106.63356204527116}
2024-07-11T10:05:07.764708067Z,{"lat":10.741806929009726,"lon":106.63356657149887}
2024-07-11T10:05:08.793528183Z,{"lat":10.741819166588357,"lon":106.63356950516499}
2024-07-11T10:05:09.791926951Z,{"lat":10.74183157180505,"lon":106.63357269028819}
2024-07-11T10:05:10.804879329Z,{"lat":10.74184523430722,"lon":106.63357394757367}
2024-07-11T10:05:11.805238071Z,{"lat":10.741859693090191,"lon":106.63357386375463}
2024-07-11T10:05:12.793696729Z,{"lat":10.741874487149289,"lon":106.63357201973594}
2024-07-11T10:05:13.805802818Z,{"lat":10.74188550935196,"lon":106.6335687507937}
2024-07-11T10:05:14.813969104Z,{"lat":10.741894268440774,"lon":106.63356430838502}
2024-07-11T10:05:15.834146254Z,{"lat":10.74190089014428,"lon":106.63355886014796}
2024-07-11T10:05:16.834186598Z,{"lat":10.741908517676166,"lon":106.63355056206382}
2024-07-11T10:05:17.844195386Z,{"lat":10.741913253451457,"lon":106.63354427563644}
2024-07-11T10:05:18.862580411Z,{"lat":10.741920168521574,"lon":106.63354234779871}
2024-07-11T10:05:19.844048389Z,{"lat":10.741931023086181,"lon":106.63354000086582}
2024-07-11T10:05:20.854198062Z,{"lat":10.741947283978334,"lon":106.63353832448519}
2024-07-11T10:05:21.854259782Z,{"lat":10.741960695023408,"lon":106.6335375701139}
2024-07-11T10:05:22.863865828Z,{"lat":10.741974147977999,"lon":106.63353404971457}
2024-07-11T10:05:23.884018449Z,{"lat":10.74198890012758,"lon":106.63353354680038}
2024-07-11T10:05:24.901691021Z,{"lat":10.742003358910551,"lon":106.6335327924291}
2024-07-11T10:05:25.89365371Z,{"lat":10.74201693759369,"lon":106.63353111604846}
2024-07-11T10:05:26.901733032Z,{"lat":10.742029300900867,"lon":106.63353011022008}
2024-07-11T10:05:27.90421763Z,{"lat":10.742039233456126,"lon":106.63352633836365}
2024-07-11T10:05:28.912000289Z,{"lat":10.742050465206376,"lon":106.63351971666015}
2024-07-11T10:05:29.914714537Z,{"lat":10.742061403590014,"lon":106.63351703445113}
2024-07-11T10:05:30.933796202Z,{"lat":10.74207338971155,"lon":106.63351644771791}
2024-07-11T10:05:31.941810017Z,{"lat":10.7420854177426,"lon":106.63351678299404}
2024-07-11T10:05:32.953742439Z,{"lat":10.742095224569312,"lon":106.63351762118435}
2024-07-11T10:05:33.954142074Z,{"lat":10.742105199034086,"lon":106.63351552570856}
2024-07-11T10:05:34.972663275Z,{"lat":10.742113036113551,"lon":106.63351150239504}
2024-07-11T10:05:35.994282037Z,{"lat":10.742121124650112,"lon":106.63350613797701}
2024-07-11T10:05:36.975621067Z,{"lat":10.742129171277156,"lon":106.63349909717834}
2024-07-11T10:05:37.984908555Z,{"lat":10.74213713408517,"lon":106.63349197256065}
2024-07-11T10:05:39.001940784Z,{"lat":10.742143127145937,"lon":106.63348618904746}
2024-07-11T10:05:39.983725607Z,{"lat":10.742147401916554,"lon":106.63347906442976}
2024-07-11T10:05:40.984334741Z,{"lat":10.742151970053783,"lon":106.63347085016466}
2024-07-11T10:05:42.019669623Z,{"lat":10.742157627838424,"lon":106.63346070806182}
2024-07-11T10:05:43.031609047Z,{"lat":10.742164668637088,"lon":106.63344947631157}
2024-07-11T10:05:44.031797629Z,{"lat":10.742171457978657,"lon":106.63343707109487}
2024-07-11T10:05:45.039854721Z,{"lat":10.742177409129908,"lon":106.63342349241174}
2024-07-11T10:05:46.052126276Z,{"lat":10.74218528811889,"lon":106.6334101651857}
2024-07-11T10:05:47.033811588Z,{"lat":10.742193125198355,"lon":106.63339809524513}
2024-07-11T10:05:48.033505521Z,{"lat":10.742202010015717,"lon":106.63338510329521}
2024-07-11T10:05:49.043855144Z,{"lat":10.74221240357565,"lon":106.63337202752626}
2024-07-11T10:05:50.054057207Z,{"lat":10.742218312817386,"lon":106.63336372944212}
2024-07-11T10:05:51.062859987Z,{"lat":10.742221791307202,"lon":106.63336004140473}
2024-07-11T10:05:52.054634302Z,{"lat":10.74223021511989,"lon":106.63335031839705}
2024-07-11T10:05:53.071849549Z,{"lat":10.742238764661124,"lon":106.63333766172326}
2024-07-11T10:05:54.07159966Z,{"lat":10.742246182645431,"lon":106.63332676524914}
2024-07-11T10:05:55.09375953Z,{"lat":10.74225489982473,"lon":106.6333166231463}
2024-07-11T10:05:56.089965441Z,{"lat":10.742265167656114,"lon":106.63330706777668}
2024-07-11T10:05:57.107825416Z,{"lat":10.742276106039753,"lon":106.63329726094997}
2024-07-11T10:05:58.109721693Z,{"lat":10.742288259799352,"lon":106.63328745412326}
2024-07-11T10:05:59.109563831Z,{"lat":10.742301796572974,"lon":106.63327865312493}
2024-07-11T10:06:00.109862617Z,{"lat":10.742315375256112,"lon":106.63327161232627}
2024-07-11T10:06:01.139908756Z,{"lat":10.742328157658449,"lon":106.63326432007051}
2024-07-11T10:06:02.15699487Z,{"lat":10.74234119151788,"lon":106.6332563572625}
2024-07-11T10:06:03.147846805Z,{"lat":10.742354015829733,"lon":106.63324914882577}
2024-07-11T10:06:04.142379486Z,{"lat":10.742366043860784,"lon":106.63324085074163}
2024-07-11T10:06:05.152312135Z,{"lat":10.742377527068129,"lon":106.6332354863236}
2024-07-11T10:06:06.152663043Z,{"lat":10.742386956709197,"lon":106.63323121155298}
2024-07-11T10:06:07.180813774Z,{"lat":10.742395212883821,"lon":106.63322693678236}
2024-07-11T10:06:08.175433147Z,{"lat":10.74240543880569,"lon":106.63322324874497}
2024-07-11T10:06:09.185116736Z,{"lat":10.742416754374972,"lon":106.63321712995565}
2024-07-11T10:06:10.195322559Z,{"lat":10.742426016377976,"lon":106.63321251990891}
2024-07-11T10:06:11.214907253Z,{"lat":10.742436745214036,"lon":106.6332114302615}
2024-07-11T10:06:12.215304231Z,{"lat":10.742449108521214,"lon":106.63320891569055}
2024-07-11T10:06:13.215044734Z,{"lat":10.74246453122305,"lon":106.63320338363445}
2024-07-11T10:06:14.225355604Z,{"lat":10.742491688589325,"lon":106.63318670364714}
2024-07-11T10:06:15.225442509Z,{"lat":10.742504848177305,"lon":106.63317882465816}
2024-07-11T10:06:16.246049313Z,{"lat":10.742517379122546,"lon":106.63317044275499}
2024-07-11T10:06:17.24514122Z,{"lat":10.74252584484475,"lon":106.6331649106989}
2024-07-11T10:06:18.253221302Z,{"lat":10.742533388557604,"lon":106.63316155793763}
2024-07-11T10:06:19.292904664Z,{"lat":10.742543488750925,"lon":106.63315929482377}
2024-07-11T10:06:20.286165752Z,{"lat":10.742558659995666,"lon":106.63315745080507}
2024-07-11T10:06:21.293731168Z,{"lat":10.742576303901842,"lon":106.63315719934798}
2024-07-11T10:06:22.295060958Z,{"lat":10.742592145698836,"lon":106.6331559420625}
2024-07-11T10:06:23.301051537Z,{"lat":10.742603586996665,"lon":106.63315317603445}
2024-07-11T10:06:24.285198524Z,{"lat":10.742614986384979,"lon":106.63315124819673}
2024-07-11T10:06:25.285383694Z,{"lat":10.742625882859102,"lon":106.63315200256801}
2024-07-11T10:06:26.293766442Z,{"lat":10.742635899233392,"lon":106.63315426568187}
2024-07-11T10:06:27.285387088Z,{"lat":10.742648807364276,"lon":106.63315669643379}
2024-07-11T10:06:28.285292387Z,{"lat":10.742663727151921,"lon":106.63315736698604}
2024-07-11T10:06:29.293286457Z,{"lat":10.74267881457763,"lon":106.6331559420625}
2024-07-11T10:06:30.294046964Z,{"lat":10.7426932733606,"lon":106.63315451713896}
2024-07-11T10:06:31.313426275Z,{"lat":10.742708821790984,"lon":106.63315468477703}
2024-07-11T10:06:32.30535374Z,{"lat":10.742724076854756,"lon":106.63315334367252}
2024-07-11T10:06:33.305243647Z,{"lat":10.742738284180632,"lon":106.6331525054822}
2024-07-11T10:06:34.305442751Z,{"lat":10.742752323868444,"lon":106.63315267312026}
2024-07-11T10:06:35.305665303Z,{"lat":10.742766154008677,"lon":106.6331540980438}
2024-07-11T10:06:36.326455148Z,{"lat":10.74277797249215,"lon":106.6331561935196}
2024-07-11T10:06:37.325473617Z,{"lat":10.742785600024035,"lon":106.63315736698604}
2024-07-11T10:06:38.325257702Z,{"lat":10.742796203131547,"lon":106.63315946246183}
2024-07-11T10:06:39.325765495Z,{"lat":10.742810200909844,"lon":106.63316247994698}
2024-07-11T10:06:40.325869795Z,{"lat":10.742823150950244,"lon":106.63316558125115}
2024-07-11T10:06:41.363299039Z,{"lat":10.742836813452413,"lon":106.63316952074564}
2024-07-11T10:06:42.34520913Z,{"lat":10.742849889221361,"lon":106.63317278968788}
2024-07-11T10:06:43.335062764Z,{"lat":10.74286304880934,"lon":106.63317463370657}
2024-07-11T10:06:44.345087896Z,{"lat":10.74287813623505,"lon":106.63317622626818}
2024-07-11T10:06:45.353178744Z,{"lat":10.742892259741893,"lon":106.63317832174397}
2024-07-11T10:06:46.345156806Z,{"lat":10.74290504214423,"lon":106.63318016576267}
2024-07-11T10:06:47.355470099Z,{"lat":10.742917447360924,"lon":106.6331839376191}
2024-07-11T10:06:48.364260397Z,{"lat":10.742930481220355,"lon":106.63318770947552}
2024-07-11T10:06:49.373278772Z,{"lat":10.742940623323193,"lon":106.63319299007452}
2024-07-11T10:06:50.355331838Z,{"lat":10.742951310249737,"lon":106.63319475027419}
2024-07-11T10:06:51.355183509Z,{"lat":10.742961368533543,"lon":106.6331958399216}
2024-07-11T10:06:52.355299543Z,{"lat":10.742969918074778,"lon":106.63319877358771}
2024-07-11T10:06:53.373029261Z,{"lat":10.742980982186964,"lon":106.63320128815866}
2024-07-11T10:06:54.375224934Z,{"lat":10.742994602779618,"lon":106.6332027130822}
2024-07-11T10:06:55.375282582Z,{"lat":10.743007091815343,"lon":106.63320606584347}
2024-07-11T10:06:56.375508086Z,{"lat":10.743018994117847,"lon":106.63320950242377}
2024-07-11T10:06:57.375646605Z,{"lat":10.743032195615342,"lon":106.63321285518504}
2024-07-11T10:06:58.37546089Z,{"lat":10.743044936108163,"lon":106.63321629176534}
2024-07-11T10:06:59.3837284Z,{"lat":10.743059017705491,"lon":106.63322031507886}
2024-07-11T10:07:00.385454047Z,{"lat":10.743070584731868,"lon":106.63322266201175}
2024-07-11T10:07:01.395716985Z,{"lat":10.743079846734872,"lon":106.63322400311625}
2024-07-11T10:07:02.3953625Z,{"lat":10.743090533661416,"lon":106.63322526040173}
2024-07-11T10:07:03.395505195Z,{"lat":10.743102645511499,"lon":106.63322500894463}
2024-07-11T10:07:04.396998006Z,{"lat":10.743112829523852,"lon":106.63322391929722}
2024-07-11T10:07:05.395925805Z,{"lat":10.743123055445722,"lon":106.63322400311625}
2024-07-11T10:07:06.403175013Z,{"lat":10.743133658553234,"lon":106.63322425457335}
2024-07-11T10:07:07.395179721Z,{"lat":10.74314593804138,"lon":106.63322601477302}
2024-07-11T10:07:08.395193903Z,{"lat":10.74315918144839,"lon":106.63322760733462}
2024-07-11T10:07:09.403436956Z,{"lat":10.743171670484116,"lon":106.63322777497268}
2024-07-11T10:07:10.395564505Z,{"lat":10.743182105953565,"lon":106.63322735587752}
2024-07-11T10:07:11.395171822Z,{"lat":10.743191619413665,"lon":106.63322727205849}
2024-07-11T10:07:12.385201312Z,{"lat":10.743199749859741,"lon":106.63322869698203}
2024-07-11T10:07:13.397653093Z,{"lat":10.743208508948555,"lon":106.63323196592427}
2024-07-11T10:07:14.416476752Z,{"lat":10.743220159793964,"lon":106.63323305557168}
2024-07-11T10:07:15.416125149Z,{"lat":10.74323780370014,"lon":106.63323213356233}
2024-07-11T10:07:16.423288757Z,{"lat":10.743256327706149,"lon":106.633228613163}
2024-07-11T10:07:17.416757759Z,{"lat":10.743269487294128,"lon":106.63322400311625}
2024-07-11T10:07:18.415362668Z,{"lat":10.743276402364245,"lon":106.633218051965}
2024-07-11T10:07:19.415071325Z,{"lat":10.743284155624679,"lon":106.63321168171859}
2024-07-11T10:07:20.435062874Z,{"lat":10.743294004360905,"lon":106.63320489237702}
2024-07-11T10:07:21.453180819Z,{"lat":10.74330255390214,"lon":106.63320221016801}
2024-07-11T10:07:22.44560587Z,{"lat":10.74331399519997,"lon":106.63320254544414}
2024-07-11T10:07:23.453394808Z,{"lat":10.743328747349551,"lon":106.63320095288253}
2024-07-11T10:07:24.445873406Z,{"lat":10.743338428447714,"lon":106.63319760012126}
2024-07-11T10:07:25.46643114Z,{"lat":10.743349115374258,"lon":106.63318955349422}
2024-07-11T10:07:26.466072095Z,{"lat":10.743359592753222,"lon":106.63317957902944}
2024-07-11T10:07:27.455341224Z,{"lat":10.743368184203973,"lon":106.63317027511692}
2024-07-11T10:07:28.485178518Z,{"lat":10.743376649926176,"lon":106.63316206085182}
2024-07-11T10:07:29.483053858Z,{"lat":10.743385953838697,"lon":106.63315443331993}
2024-07-11T10:07:30.493975534Z,{"lat":10.74339148589479,"lon":106.63315191874898}
2024-07-11T10:07:31.485389368Z,{"lat":10.743396808403304,"lon":106.63314613523579}
2024-07-11T10:07:32.504937408Z,{"lat":10.743405274125507,"lon":106.63313523876167}
2024-07-11T10:07:33.515321492Z,{"lat":10.743416044871083,"lon":106.63311881023145}
2024-07-11T10:07:34.536358789Z,{"lat":10.74342618697392,"lon":106.63310271697736}
2024-07-11T10:07:35.545379556Z,{"lat":10.743435574705472,"lon":106.63308628844715}
2024-07-11T10:07:36.545339103Z,{"lat":10.743443579423001,"lon":106.63306893790758}
2024-07-11T10:07:37.546220605Z,{"lat":10.743448943841031,"lon":106.63305175500608}
2024-07-11T10:07:38.545672136Z,{"lat":10.743454266349545,"lon":106.63303415300942}
2024-07-11T10:07:39.556026422Z,{"lat":10.743460049862733,"lon":106.63301864648855}
2024-07-11T10:07:40.566459431Z,{"lat":10.743465707647374,"lon":106.63300221795834}
2024-07-11T10:07:41.565333917Z,{"lat":10.743470066237023,"lon":106.63298419686652}
2024-07-11T10:07:42.573127632Z,{"lat":10.743472245531848,"lon":106.63296869034565}
2024-07-11T10:07:43.585414605Z,{"lat":10.743473460907808,"lon":106.63295787769056}
2024-07-11T10:07:44.595361114Z,{"lat":10.743473460907808,"lon":106.63294756794966}
2024-07-11T10:07:45.613258556Z,{"lat":10.743472580807975,"lon":106.6329365876565}
2024-07-11T10:07:46.623082308Z,{"lat":10.743470317694118,"lon":106.6329244338969}
2024-07-11T10:07:47.623095921Z,{"lat":10.743467928851715,"lon":106.63291295068956}
2024-07-11T10:07:48.643208574Z,{"lat":10.74346675538527,"lon":106.63290088074899}
2024-07-11T10:07:49.64514616Z,{"lat":10.743465162823668,"lon":106.63288964899874}
2024-07-11T10:07:50.64553146Z,{"lat":10.743464995185604,"lon":106.63287732760108}
2024-07-11T10:07:51.655366483Z,{"lat":10.74346554000931,"lon":106.6328641680131}
2024-07-11T10:07:52.67342097Z,{"lat":10.74346847367542,"lon":106.63285335535801}
2024-07-11T10:07:53.685052352Z,{"lat":10.743472035984269,"lon":106.63284111777938}
2024-07-11T10:07:54.675167343Z,{"lat":10.74347505346941,"lon":106.63282854492462}
2024-07-11T10:07:55.705249867Z,{"lat":10.743477819497457,"lon":106.63281588825083}
2024-07-11T10:07:56.704041684Z,{"lat":10.743478154773584,"lon":106.63280189047254}
2024-07-11T10:07:57.705101033Z,{"lat":10.743477400402298,"lon":106.63278906616068}
2024-07-11T10:07:58.743576819Z,{"lat":10.743475514474085,"lon":106.63277691240108}
2024-07-11T10:07:59.735186378Z,{"lat":10.743471742617658,"lon":106.63276157351828}
2024-07-11T10:08:00.735073368Z,{"lat":10.743470569151214,"lon":106.63274833011127}
2024-07-11T10:08:01.747700756Z,{"lat":10.74346968905138,"lon":106.63273734981811}
2024-07-11T10:08:02.735190218Z,{"lat":10.743468347946873,"lon":106.63272636952496}
2024-07-11T10:08:03.743195493Z,{"lat":10.743467635485104,"lon":106.63271438340342}
2024-07-11T10:08:04.735082392Z,{"lat":10.743466210561564,"lon":106.63270072090125}
2024-07-11T10:08:05.755066248Z,{"lat":10.74346574955689,"lon":106.63268739367521}
2024-07-11T10:08:06.775372076Z,{"lat":10.743463695990613,"lon":106.63267247388757}
2024-07-11T10:08:07.785103734Z,{"lat":10.743459505039027,"lon":106.63265763791895}
2024-07-11T10:08:08.7851589Z,{"lat":10.743454056801966,"lon":106.63264397541678}
2024-07-11T10:08:09.785978068Z,{"lat":10.743448021831682,"lon":106.63263022909558}
2024-07-11T10:08:10.805270425Z,{"lat":10.743444459522834,"lon":106.63261715332663}
2024-07-11T10:08:11.805747043Z,{"lat":10.74344135821866,"lon":106.6326030717293}
2024-07-11T10:08:12.795323929Z,{"lat":10.743440226661733,"lon":106.63259016359842}
2024-07-11T10:08:13.825688428Z,{"lat":10.743438927466741,"lon":106.6325771716485}
2024-07-11T10:08:14.835342791Z,{"lat":10.74343842455255,"lon":106.63256443115569}
